Customer_ID,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST-001435,1,6.503874237462594,288,3,1,1,1.6666666666666667,Other
CUST-001436,2,46.11123679541167,11,5,4,3,4.0,Potential Loyalists
CUST-001437,2,49.895777503494806,428,2,4,3,3.0,Other
CUST-001438,1,9.672465767081468,508,2,1,1,1.3333333333333333,At-Risk
CUST-001439,1,222.11669684298397,320,3,1,5,3.0,Other
CUST-001440,2,83.56522353434363,672,1,4,4,3.0,Other
CUST-001441,2,157.71172366591958,436,2,4,4,3.3333333333333335,Other
CUST-001442,1,15.522967411524448,195,4,1,1,2.0,Other
CUST-001443,3,148.95271152423996,474,2,5,4,3.6666666666666665,Other
CUST-001444,1,11.482701671223104,677,1,1,1,1.0,Lost
CUST-001446,2,167.34951235865594,100,5,4,5,4.666666666666667,Champions
CUST-001447,1,1.8120186780680696,634,1,1,1,1.0,Lost
CUST-001448,4,216.62549322980678,2,5,5,5,5.0,Champions
CUST-001450,4,12888.163317760616,408,2,5,5,4.0,Other
CUST-001451,1,39.57994248566202,694,1,1,2,1.3333333333333333,At-Risk
CUST-001452,1,12.3556325346829,4,5,1,1,2.3333333333333335,Other
CUST-001453,1,137.80782027244857,647,1,1,4,2.0,At-Risk
CUST-001454,1,130.3148972663353,675,1,1,4,2.0,At-Risk
CUST-001455,1,23.45845008032194,374,2,1,2,1.6666666666666667,At-Risk
CUST-001456,2,32.274786593013005,466,2,4,2,2.6666666666666665,Other
CUST-001458,1,54.35105214413717,646,1,1,3,1.6666666666666667,At-Risk
CUST-001459,1,132.71743969531826,363,2,1,4,2.3333333333333335,At-Risk
CUST-001460,1,16.60007685170293,386,2,1,1,1.3333333333333333,At-Risk
CUST-001461,4,73.0836111586084,511,2,5,3,3.3333333333333335,Other
CUST-001462,2,17.844777037149107,398,2,4,1,2.3333333333333335,Other
CUST-001463,1,39.693370339880175,555,1,1,2,1.3333333333333333,At-Risk
CUST-001465,2,65.75103574244027,224,3,4,3,3.3333333333333335,Potential Loyalists
CUST-001466,1,10.036942519038076,614,1,1,1,1.0,Lost
CUST-001467,3,39.93715331503526,31,5,5,2,4.0,Other
CUST-001468,1,144.12946058039256,685,1,1,4,2.0,At-Risk
CUST-001469,1,59.76656553032328,273,3,1,3,2.3333333333333335,Other
CUST-001470,1,7.72348926254671,435,2,1,1,1.3333333333333333,At-Risk
CUST-001471,1,39.53233761212524,479,2,1,2,1.6666666666666667,At-Risk
CUST-001472,1,22.65969676236696,476,2,1,2,1.6666666666666667,At-Risk
CUST-001473,1,6.5970704107432505,538,1,1,1,1.0,Lost
CUST-001474,2,70.66368662493949,197,4,4,3,3.6666666666666665,Potential Loyalists
CUST-001475,3,320.89655642501805,127,4,5,5,4.666666666666667,Champions
CUST-001476,1,58.1703783196032,69,5,1,3,3.0,Other
CUST-001477,2,87.33554121189692,301,3,4,4,3.6666666666666665,Potential Loyalists
CUST-001478,1,13.244212345287597,423,2,1,1,1.3333333333333333,At-Risk
CUST-001479,2,140.495353692513,422,2,4,4,3.3333333333333335,Other
CUST-001480,1,7.051001946823443,47,5,1,1,2.3333333333333335,Other
CUST-001481,1,3.8145992932184014,37,5,1,1,2.3333333333333335,Other
CUST-001482,3,91.45703645598914,115,4,5,4,4.333333333333333,Champions
CUST-001483,1,49.34628644258371,480,2,1,3,2.0,At-Risk
CUST-001484,1,33.20002571895624,697,1,1,2,1.3333333333333333,At-Risk
CUST-001485,2,95.63894277890816,484,2,4,4,3.3333333333333335,Other
CUST-001486,1,43.782012486717086,500,2,1,3,2.0,At-Risk
CUST-001487,1,113.81518957569466,161,4,1,4,3.0,Other
CUST-001488,1,36.562492689603225,545,1,1,2,1.3333333333333333,At-Risk
CUST-001489,1,6.688760078200508,605,1,1,1,1.0,Lost
CUST-001490,1,13063.42262150632,0,5,1,5,3.6666666666666665,Other
CUST-001491,1,5.183790330232869,9,5,1,1,2.3333333333333335,Other
CUST-001492,1,90.29417772908612,18,5,1,4,3.3333333333333335,Other
CUST-001493,2,12356.40105595324,16,5,4,5,4.666666666666667,Champions
CUST-001494,1,11.474084294622749,374,2,1,1,1.3333333333333333,At-Risk
CUST-001495,1,2.098212057605663,96,5,1,1,2.3333333333333335,Other
CUST-001496,2,29.843966068575785,368,2,4,2,2.6666666666666665,Other
CUST-001497,1,41.96107275930499,411,2,1,3,2.0,At-Risk
CUST-001498,2,403.51004386929895,600,1,4,5,3.3333333333333335,Other
CUST-001499,1,13.586357555290965,150,4,1,1,2.0,Other
CUST-001500,2,431.67278201155926,72,5,4,5,4.666666666666667,Champions
CUST-001501,2,40.50111921702854,311,3,4,2,3.0,Other
CUST-001502,1,47.43513418878284,95,5,1,3,3.0,Other
CUST-001503,1,7.296660722493874,671,1,1,1,1.0,Lost
CUST-001504,1,16.629416198391542,166,4,1,1,2.0,Other
CUST-001505,3,294.17967487352985,13,5,5,5,5.0,Champions
CUST-001506,2,155.60233866738872,126,4,4,4,4.0,Champions
CUST-001507,1,2.7974963279231924,32,5,1,1,2.3333333333333335,Other
CUST-001508,1,117.56609222970025,103,5,1,4,3.3333333333333335,Other
CUST-001509,1,6.150972874434102,559,1,1,1,1.0,Lost
CUST-001510,1,118.54692826463234,284,3,1,4,2.6666666666666665,Other
CUST-001511,1,1.128655844593491,395,2,1,1,1.3333333333333333,At-Risk
CUST-001512,1,60.43686517289422,332,3,1,3,2.3333333333333335,Other
CUST-001513,1,60.18212129175917,44,5,1,3,3.0,Other
CUST-001514,1,24.640762260894444,199,4,1,2,2.3333333333333335,Other
CUST-001515,1,20.89530610893991,466,2,1,2,1.6666666666666667,At-Risk
CUST-001517,1,49.14324359828726,442,2,1,3,2.0,At-Risk
CUST-001518,3,89.68601450909742,210,4,5,4,4.333333333333333,Champions
CUST-001519,2,250.93799725484854,396,2,4,5,3.6666666666666665,Other
CUST-001520,2,413.00135462487054,558,1,4,5,3.3333333333333335,Other
CUST-001521,1,129.30314465951366,583,1,1,4,2.0,At-Risk
CUST-001522,2,56.088788833185035,210,4,4,3,3.6666666666666665,Potential Loyalists
CUST-001523,1,3.5589890586882347,141,4,1,1,2.0,Other
CUST-001524,1,43.022715413516366,612,1,1,3,1.6666666666666667,At-Risk
CUST-001525,3,194.7948410864497,323,3,5,5,4.333333333333333,Potential Loyalists
CUST-001526,2,109.13281466335081,110,4,4,4,4.0,Champions
CUST-001527,2,33.410510325111844,597,1,4,2,2.3333333333333335,Other
CUST-001528,1,13.226608443975392,496,2,1,1,1.3333333333333333,At-Risk
CUST-001529,2,85.57793351474098,359,2,4,4,3.3333333333333335,Other
CUST-001530,2,362.49275422149276,439,2,4,5,3.6666666666666665,Other
CUST-001531,1,25.997135710878556,388,2,1,2,1.6666666666666667,At-Risk
CUST-001532,4,96.73732443668375,223,3,5,4,4.0,Potential Loyalists
CUST-001533,1,63.466983866390095,697,1,1,3,1.6666666666666667,At-Risk
CUST-001535,1,48.64184772636083,457,2,1,3,2.0,At-Risk
CUST-001536,1,53.37241068076324,385,2,1,3,2.0,At-Risk
CUST-001538,2,74.17946072954776,324,3,4,3,3.3333333333333335,Potential Loyalists
CUST-001539,2,169.23675367817097,118,4,4,5,4.333333333333333,Champions
CUST-001540,2,100.07320883128745,2,5,4,4,4.333333333333333,Champions
CUST-001541,2,57.35833035953929,312,3,4,3,3.3333333333333335,Potential Loyalists
CUST-001542,1,57.81417175949363,638,1,1,3,1.6666666666666667,At-Risk
CUST-001543,2,27.220111645177923,138,4,4,2,3.3333333333333335,Other
CUST-001544,1,64.26355215448483,669,1,1,3,1.6666666666666667,At-Risk
CUST-001545,1,96.0641908145506,516,2,1,4,2.3333333333333335,At-Risk
CUST-001546,1,58.73552915304717,87,5,1,3,3.0,Other
CUST-001547,2,71.39128369558821,304,3,4,3,3.3333333333333335,Potential Loyalists
CUST-001548,1,2.272515922094423,233,3,1,1,1.6666666666666667,Other
CUST-001549,2,62.640919536834446,543,1,4,3,2.6666666666666665,Other
CUST-001550,2,179.70833171835852,62,5,4,5,4.666666666666667,Champions
CUST-001551,1,288.541902914317,670,1,1,5,2.3333333333333335,At-Risk
CUST-001552,2,23.377677015123396,110,4,4,2,3.3333333333333335,Other
CUST-001553,1,99.558994188953,159,4,1,4,3.0,Other
CUST-001554,2,54.58112242560341,64,5,4,3,4.0,Potential Loyalists
CUST-001555,1,99.26297521026224,514,2,1,4,2.3333333333333335,At-Risk
CUST-001556,1,16.414368393098023,649,1,1,1,1.0,Lost
CUST-001557,2,88.59040046603909,330,3,4,4,3.6666666666666665,Potential Loyalists
CUST-001558,1,39.36635273521517,416,2,1,2,1.6666666666666667,At-Risk
CUST-001559,1,141.68803692538452,688,1,1,4,2.0,At-Risk
CUST-001560,1,5.846294800613324,557,1,1,1,1.0,Lost
CUST-001561,2,14.299776903794964,18,5,4,1,3.3333333333333335,Other
CUST-001562,1,10.380700221292742,213,4,1,1,2.0,Other
CUST-001563,1,8.017903318857291,575,1,1,1,1.0,Lost
CUST-001564,1,9.270476750239949,347,3,1,1,1.6666666666666667,Other
CUST-001565,1,13.024437039361896,59,5,1,1,2.3333333333333335,Other
CUST-001566,1,5.767760941078648,573,1,1,1,1.0,Lost
CUST-001567,1,24.216610074181677,222,3,1,2,2.0,Other
CUST-001568,2,210.2949724467857,432,2,4,5,3.6666666666666665,Other
CUST-001570,1,7.484505741350598,90,5,1,1,2.3333333333333335,Other
CUST-001571,1,16.465008668095727,105,5,1,1,2.3333333333333335,Other
CUST-001572,2,60.7459348877425,493,2,4,3,3.0,Other
CUST-001573,1,54.55215691284495,525,1,1,3,1.6666666666666667,At-Risk
CUST-001574,1,8.5639842461084,621,1,1,1,1.0,Lost
CUST-001575,2,168.61717715472705,1,5,4,5,4.666666666666667,Champions
CUST-001576,1,12.698443603943064,444,2,1,1,1.3333333333333333,At-Risk
CUST-001577,1,43.1201225519308,421,2,1,3,2.0,At-Risk
CUST-001578,2,78.13162950534537,160,4,4,3,3.6666666666666665,Potential Loyalists
CUST-001579,1,3.253622897112051,146,4,1,1,2.0,Other
CUST-001581,1,98.07250868959296,572,1,1,4,2.0,At-Risk
CUST-001582,3,177.16934118785525,140,4,5,5,4.666666666666667,Champions
CUST-001583,1,29.364061417792975,545,1,1,2,1.3333333333333333,At-Risk
CUST-001584,1,4.803676636570021,358,3,1,1,1.6666666666666667,Other
CUST-001585,1,12.190009759875933,380,2,1,1,1.3333333333333333,At-Risk
CUST-001586,2,61.03218908118362,147,4,4,3,3.6666666666666665,Potential Loyalists
CUST-001587,1,113.82270035280573,487,2,1,4,2.3333333333333335,At-Risk
CUST-001588,2,349.96252942005583,214,4,4,5,4.333333333333333,Champions
CUST-001589,2,196.66199600350677,196,4,4,5,4.333333333333333,Champions
CUST-001590,1,21.188760813539893,203,4,1,2,2.3333333333333335,Other
CUST-001592,2,512.0078221364871,276,3,4,5,4.0,Potential Loyalists
CUST-001593,1,175.20080325745323,231,3,1,5,3.0,Other
CUST-001594,1,48.76548527980972,62,5,1,3,3.0,Other
CUST-001595,1,20.19332808451764,65,5,1,2,2.6666666666666665,Other
CUST-001596,1,12.785338569244828,658,1,1,1,1.0,Lost
CUST-001597,1,60.961270650160394,604,1,1,3,1.6666666666666667,At-Risk
CUST-001598,1,36.5681919701979,621,1,1,2,1.3333333333333333,At-Risk
CUST-001599,1,19.34918982540703,558,1,1,2,1.3333333333333333,At-Risk
CUST-001600,1,21.43796151140387,306,3,1,2,2.0,Other
CUST-001601,1,9058.840908384222,650,1,1,5,2.3333333333333335,At-Risk
CUST-001602,1,9.058067957269897,653,1,1,1,1.0,Lost
CUST-001603,1,28.505556659846825,713,1,1,2,1.3333333333333333,At-Risk
CUST-001604,1,40.429745706204365,628,1,1,2,1.3333333333333333,At-Risk
CUST-001605,2,91.53336515098982,40,5,4,4,4.333333333333333,Champions
CUST-001606,2,23.568358746532123,203,4,4,2,3.3333333333333335,Other
CUST-001608,2,83.82507844436697,121,4,4,4,4.0,Champions
CUST-001609,1,36.92554753451434,128,4,1,2,2.3333333333333335,Other
CUST-001610,1,5.099164336900548,354,3,1,1,1.6666666666666667,Other
CUST-001612,1,11.884865831559331,63,5,1,1,2.3333333333333335,Other
CUST-001613,1,13.27830096180003,497,2,1,1,1.3333333333333333,At-Risk
CUST-001614,1,116.2935052605084,239,3,1,4,2.6666666666666665,Other
CUST-001615,1,53.959659045000656,509,2,1,3,2.0,At-Risk
CUST-001616,1,15.927131361357135,190,4,1,1,2.0,Other
CUST-001617,1,31.1898045371522,273,3,1,2,2.0,Other
CUST-001618,1,12.295474176137434,93,5,1,1,2.3333333333333335,Other
CUST-001619,1,8.544939115255504,466,2,1,1,1.3333333333333333,At-Risk
CUST-001620,3,66.20792198051768,253,3,5,3,3.6666666666666665,Potential Loyalists
CUST-001621,2,6359.634694284569,52,5,4,5,4.666666666666667,Champions
CUST-001622,1,47.701386957169305,401,2,1,3,2.0,At-Risk
CUST-001623,2,47.594684762922185,270,3,4,3,3.3333333333333335,Potential Loyalists
CUST-001624,1,15.532901233271811,198,4,1,1,2.0,Other
CUST-001625,1,2.1457750852399236,720,1,1,1,1.0,Lost
CUST-001626,3,151.79390268398407,100,5,5,4,4.666666666666667,Champions
CUST-001627,1,2.942169217014818,527,1,1,1,1.0,Lost
CUST-001628,2,145.23493799174625,366,2,4,4,3.3333333333333335,Other
CUST-001629,2,92.06049668613458,362,2,4,4,3.3333333333333335,Other
CUST-001630,3,115.82434378983095,130,4,5,4,4.333333333333333,Champions
CUST-001631,2,632.1099289456109,292,3,4,5,4.0,Potential Loyalists
CUST-001632,1,8.085125773212086,374,2,1,1,1.3333333333333333,At-Risk
CUST-001633,1,18.998097677592483,433,2,1,2,1.6666666666666667,At-Risk
CUST-001634,3,288.177077518317,205,4,5,5,4.666666666666667,Champions
CUST-001635,1,8.731489127953049,42,5,1,1,2.3333333333333335,Other
CUST-001636,3,111.90521468160595,112,4,5,4,4.333333333333333,Champions
CUST-001637,3,130.8741571803974,116,4,5,4,4.333333333333333,Champions
CUST-001638,2,227.2094097505086,44,5,4,5,4.666666666666667,Champions
CUST-001639,2,124.5322653434298,387,2,4,4,3.3333333333333335,Other
CUST-001640,2,48.37914576472676,49,5,4,3,4.0,Potential Loyalists
CUST-001641,1,25.17935876725217,644,1,1,2,1.3333333333333333,At-Risk
CUST-001642,1,5.884761685307303,453,2,1,1,1.3333333333333333,At-Risk
CUST-001643,1,28.955028388631806,57,5,1,2,2.6666666666666665,Other
CUST-001645,2,160.16940943908844,232,3,4,4,3.6666666666666665,Potential Loyalists
CUST-001646,2,278.0431320862033,8,5,4,5,4.666666666666667,Champions
CUST-001647,3,50.30596466731782,221,3,5,3,3.6666666666666665,Potential Loyalists
CUST-001648,3,68.85808354979149,135,4,5,3,4.0,Potential Loyalists
CUST-001649,2,203.12783437838846,189,4,4,5,4.333333333333333,Champions
CUST-001650,1,13.876189417301424,261,3,1,1,1.6666666666666667,Other
CUST-001651,1,33.979242010788504,99,5,1,2,2.6666666666666665,Other
CUST-001652,2,51.02394371777109,331,3,4,3,3.3333333333333335,Potential Loyalists
CUST-001653,2,189.39111608572875,646,1,4,5,3.3333333333333335,Other
CUST-001654,1,105.31216595408242,362,2,1,4,2.3333333333333335,At-Risk
CUST-001655,1,186.6395425721071,293,3,1,5,3.0,Other
CUST-001656,1,22.456576011950077,89,5,1,2,2.6666666666666665,Other
CUST-001657,1,25.57990167105967,720,1,1,2,1.3333333333333333,At-Risk
CUST-001658,2,14.071911192378412,291,3,4,1,2.6666666666666665,Other
CUST-001659,1,11.280640280576392,626,1,1,1,1.0,Lost
CUST-001660,1,18.34908891214174,666,1,1,1,1.0,Lost
CUST-001661,1,8.6313350773706,80,5,1,1,2.3333333333333335,Other
CUST-001662,2,194.35677800292802,194,4,4,5,4.333333333333333,Champions
CUST-001663,1,17.186757625136895,648,1,1,1,1.0,Lost
CUST-001664,2,85.76204890930018,327,3,4,4,3.6666666666666665,Potential Loyalists
CUST-001665,2,28.875035756622616,482,2,4,2,2.6666666666666665,Other
CUST-001666,1,13503.283810042203,72,5,1,5,3.6666666666666665,Other
CUST-001667,2,28.70750760044607,158,4,4,2,3.3333333333333335,Other
CUST-001668,2,36.41112453469987,185,4,4,2,3.3333333333333335,Other
CUST-001669,1,18.926488703975497,78,5,1,2,2.6666666666666665,Other
CUST-001670,1,272.9304422603839,410,2,1,5,2.6666666666666665,At-Risk
CUST-001671,1,5.676940392681895,303,3,1,1,1.6666666666666667,Other
CUST-001672,1,4.070021987225605,337,3,1,1,1.6666666666666667,Other
CUST-001673,1,12.434198372503587,134,4,1,1,2.0,Other
CUST-001674,2,126.70434293219593,140,4,4,4,4.0,Champions
CUST-001675,2,93.40110044862587,112,4,4,4,4.0,Champions
CUST-001676,1,6.1904810118369,629,1,1,1,1.0,Lost
CUST-001677,2,67.65983925372186,39,5,4,3,4.0,Potential Loyalists
CUST-001678,1,60.3619248467276,342,3,1,3,2.3333333333333335,Other
CUST-001679,3,654.2005859265399,71,5,5,5,5.0,Champions
CUST-001680,3,216.6522891486249,286,3,5,5,4.333333333333333,Potential Loyalists
CUST-001681,1,4.409494818259639,695,1,1,1,1.0,Lost
CUST-001682,1,91.75299265645673,283,3,1,4,2.6666666666666665,Other
CUST-001683,1,17.034862691854872,607,1,1,1,1.0,Lost
CUST-001684,1,143.8405721094867,425,2,1,4,2.3333333333333335,At-Risk
CUST-001685,1,81.16423545738442,122,4,1,4,3.0,Other
CUST-001686,2,91.4696090678982,161,4,4,4,4.0,Champions
CUST-001687,2,27.35477889417001,506,2,4,2,2.6666666666666665,Other
CUST-001688,2,149.68614716578372,402,2,4,4,3.3333333333333335,Other
CUST-001689,1,81.00930226584006,446,2,1,4,2.3333333333333335,At-Risk
CUST-001690,2,292.1611698085508,278,3,4,5,4.0,Potential Loyalists
CUST-001691,2,71.66619314896259,142,4,4,3,3.6666666666666665,Potential Loyalists
CUST-001692,1,3.7084722987824863,713,1,1,1,1.0,Lost
CUST-001693,1,12532.380663522064,598,1,1,5,2.3333333333333335,At-Risk
CUST-001694,3,162.10419780954777,252,3,5,5,4.333333333333333,Potential Loyalists
CUST-001695,1,90.51925679832972,267,3,1,4,2.6666666666666665,Other
CUST-001696,2,37.92664414829482,129,4,4,2,3.3333333333333335,Other
CUST-001697,2,46.75400749449822,12,5,4,3,4.0,Potential Loyalists
CUST-001698,1,10.355619653132594,105,5,1,1,2.3333333333333335,Other
CUST-001699,1,6.438641838527356,265,3,1,1,1.6666666666666667,Other
CUST-001700,1,11.312701582216294,458,2,1,1,1.3333333333333333,At-Risk
CUST-001701,2,131.72954140144745,270,3,4,4,3.6666666666666665,Potential Loyalists
CUST-001702,1,128.49961444060065,24,5,1,4,3.3333333333333335,Other
CUST-001703,1,17.533921938670105,258,3,1,1,1.6666666666666667,Other
CUST-001704,1,26.843906989060784,293,3,1,2,2.0,Other
CUST-001705,2,74.0006339699024,286,3,4,3,3.3333333333333335,Potential Loyalists
CUST-001706,1,52.82882661728466,693,1,1,3,1.6666666666666667,At-Risk
CUST-001707,1,17.96831312523532,403,2,1,1,1.3333333333333333,At-Risk
CUST-001708,2,17.753244386792467,459,2,4,1,2.3333333333333335,Other
CUST-001709,2,248.37367323254577,189,4,4,5,4.333333333333333,Champions
CUST-001710,2,28.992989218233085,481,2,4,2,2.6666666666666665,Other
CUST-001711,1,37.116672733207594,250,3,1,2,2.0,Other
CUST-001712,1,26.73454339040769,353,3,1,2,2.0,Other
CUST-001713,2,146.8936862314312,604,1,4,4,3.0,Other
CUST-001714,1,8588.723386896592,57,5,1,5,3.6666666666666665,Other
CUST-001715,1,14.160862994203343,386,2,1,1,1.3333333333333333,At-Risk
CUST-001716,2,112.97979952882027,460,2,4,4,3.3333333333333335,Other
CUST-001717,2,28.85456093096635,287,3,4,2,3.0,Other
CUST-001718,1,37.93222259674333,323,3,1,2,2.0,Other
CUST-001719,1,6.967421143027542,586,1,1,1,1.0,Lost
CUST-001720,2,478.8029450645289,149,4,4,5,4.333333333333333,Champions
CUST-001721,1,289.30498584891933,678,1,1,5,2.3333333333333335,At-Risk
CUST-001722,1,188.85033713393116,321,3,1,5,3.0,Other
CUST-001723,1,13.700220000953935,299,3,1,1,1.6666666666666667,Other
CUST-001724,1,43.36978442160096,679,1,1,3,1.6666666666666667,At-Risk
CUST-001725,4,91.10748902191858,173,4,5,4,4.333333333333333,Champions
CUST-001726,2,297.6844835565361,48,5,4,5,4.666666666666667,Champions
CUST-001727,1,35.418935774482286,684,1,1,2,1.3333333333333333,At-Risk
CUST-001728,2,17.920971971204438,261,3,4,1,2.6666666666666665,Other
CUST-001730,1,132.58094232809933,556,1,1,4,2.0,At-Risk
CUST-001731,1,36.658288811404326,616,1,1,2,1.3333333333333333,At-Risk
CUST-001732,1,32.867026233318384,181,4,1,2,2.3333333333333335,Other
CUST-001733,1,65.008849581726,12,5,1,3,3.0,Other
CUST-001734,3,130.9129541890767,433,2,5,4,3.6666666666666665,Other
CUST-001735,2,129.63823267697836,149,4,4,4,4.0,Champions
CUST-001736,2,84.87871086258052,264,3,4,4,3.6666666666666665,Potential Loyalists
CUST-001737,1,74.47634763298889,261,3,1,3,2.3333333333333335,Other
CUST-001738,1,14.435207180391547,448,2,1,1,1.3333333333333333,At-Risk
CUST-001739,1,41.30921905457787,92,5,1,3,3.0,Other
CUST-001740,1,148.41373218952808,315,3,1,4,2.6666666666666665,Other
CUST-001741,1,377.0532814017771,124,4,1,5,3.3333333333333335,Other
CUST-001742,1,10.383621695091186,468,2,1,1,1.3333333333333333,At-Risk
CUST-001743,3,322.5894027230167,375,2,5,5,4.0,Other
CUST-001744,1,166.7934599503826,621,1,1,5,2.3333333333333335,At-Risk
CUST-001745,1,58.07632417065648,287,3,1,3,2.3333333333333335,Other
CUST-001747,1,9.030752268975878,317,3,1,1,1.6666666666666667,Other
CUST-001748,1,76.31153094579913,498,2,1,3,2.0,At-Risk
CUST-001749,1,14.773351538121531,99,5,1,1,2.3333333333333335,Other
CUST-001750,2,49.91213904218354,475,2,4,3,3.0,Other
CUST-001751,2,240.4548628338827,190,4,4,5,4.333333333333333,Champions
CUST-001752,2,10.241367021193287,123,4,4,1,3.0,Other
CUST-001753,1,26.82142692772005,532,1,1,2,1.3333333333333333,At-Risk
CUST-001754,2,250.8303975902218,283,3,4,5,4.0,Potential Loyalists
CUST-001755,1,10.086293815446185,315,3,1,1,1.6666666666666667,Other
CUST-001756,1,14.445756057196666,506,2,1,1,1.3333333333333333,At-Risk
CUST-001757,2,268.10053064187093,174,4,4,5,4.333333333333333,Champions
CUST-001758,2,157.26173051746343,205,4,4,4,4.0,Champions
CUST-001759,1,41.40959216818416,639,1,1,3,1.6666666666666667,At-Risk
CUST-001760,2,55.55990749163368,213,4,4,3,3.6666666666666665,Potential Loyalists
CUST-001761,1,112.7701352153452,556,1,1,4,2.0,At-Risk
CUST-001762,2,62.41056176526463,208,4,4,3,3.6666666666666665,Potential Loyalists
CUST-001763,3,150.00289965117332,154,4,5,4,4.333333333333333,Champions
CUST-001764,2,183.89732695212103,79,5,4,5,4.666666666666667,Champions
CUST-001765,2,368.7378767653486,124,4,4,5,4.333333333333333,Champions
CUST-001766,1,27.867353891408108,130,4,1,2,2.3333333333333335,Other
CUST-001767,1,31.682843247679823,157,4,1,2,2.3333333333333335,Other
CUST-001768,1,58.596803802270465,444,2,1,3,2.0,At-Risk
CUST-001769,1,7.4646642808263906,248,3,1,1,1.6666666666666667,Other
CUST-001770,1,389.50096005265306,139,4,1,5,3.3333333333333335,Other
CUST-001771,1,22.682682345506542,231,3,1,2,2.0,Other
CUST-001772,2,72.66537826074189,663,1,4,3,2.6666666666666665,Other
CUST-001773,3,100.25695207824141,162,4,5,4,4.333333333333333,Champions
CUST-001774,2,35.03518622710389,300,3,4,2,3.0,Other
CUST-001775,2,71.01071786231222,371,2,4,3,3.0,Other
CUST-001776,1,1.883687158805638,506,2,1,1,1.3333333333333333,At-Risk
CUST-001777,2,45.10954220613023,521,1,4,3,2.6666666666666665,Other
CUST-001778,1,29.987195047573227,202,4,1,2,2.3333333333333335,Other
CUST-001779,2,19.41758216218311,358,3,4,2,3.0,Other
CUST-001780,2,99.56304616423282,448,2,4,4,3.3333333333333335,Other
CUST-001781,1,72.84667757550723,650,1,1,3,1.6666666666666667,At-Risk
CUST-001782,1,457.64389716151135,430,2,1,5,2.6666666666666665,At-Risk
CUST-001783,1,40.19512010718034,416,2,1,2,1.6666666666666667,At-Risk
CUST-001784,1,52.202275637827,340,3,1,3,2.3333333333333335,Other
CUST-001785,1,37.69828007051101,16,5,1,2,2.6666666666666665,Other
CUST-001786,1,69.46256123418968,709,1,1,3,1.6666666666666667,At-Risk
CUST-001787,1,26.468227121779204,505,2,1,2,1.6666666666666667,At-Risk
CUST-001788,2,86.03848835222611,135,4,4,4,4.0,Champions
CUST-001789,2,65.3894392872683,141,4,4,3,3.6666666666666665,Potential Loyalists
CUST-001790,2,396.4126402802783,66,5,4,5,4.666666666666667,Champions
CUST-001791,1,4.793489181058184,230,3,1,1,1.6666666666666667,Other
CUST-001792,1,4.933668980693747,70,5,1,1,2.3333333333333335,Other
CUST-001793,2,11.643871663778445,293,3,4,1,2.6666666666666665,Other
CUST-001794,1,16.320393351658097,536,1,1,1,1.0,Lost
CUST-001795,1,28.41257749368235,122,4,1,2,2.3333333333333335,Other
CUST-001796,1,7.419960542200706,202,4,1,1,2.0,Other
CUST-001797,2,72.4898057553463,286,3,4,3,3.3333333333333335,Potential Loyalists
CUST-001798,1,159.7945146982832,115,4,1,4,3.0,Other
CUST-001799,2,100.76768773672114,178,4,4,4,4.0,Champions
CUST-001800,1,239.61130785115188,557,1,1,5,2.3333333333333335,At-Risk
CUST-001801,2,96.86745978902042,327,3,4,4,3.6666666666666665,Potential Loyalists
CUST-001802,1,69.42503306774465,174,4,1,3,2.6666666666666665,Other
CUST-001803,3,77.80828458364265,294,3,5,3,3.6666666666666665,Potential Loyalists
CUST-001804,1,138.0216635049994,208,4,1,4,3.0,Other
CUST-001805,2,57.61431485255166,476,2,4,3,3.0,Other
CUST-001806,1,358.51563056595376,282,3,1,5,3.0,Other
CUST-001807,2,144.7424874101244,159,4,4,4,4.0,Champions
CUST-001808,1,12.523702031273206,445,2,1,1,1.3333333333333333,At-Risk
CUST-001809,1,49.37126379092243,308,3,1,3,2.3333333333333335,Other
CUST-001810,2,49.62049614514734,454,2,4,3,3.0,Other
CUST-001811,3,98.38944303853293,49,5,5,4,4.666666666666667,Champions
CUST-001812,1,21.61402821592481,603,1,1,2,1.3333333333333333,At-Risk
CUST-001813,2,229.31984959614493,517,2,4,5,3.6666666666666665,Other
CUST-001814,2,162.1137106148144,122,4,4,5,4.333333333333333,Champions
CUST-001815,2,79.06416211468033,201,4,4,3,3.6666666666666665,Potential Loyalists
CUST-001816,2,115.22840541015987,414,2,4,4,3.3333333333333335,Other
CUST-001817,2,94.35767306790035,173,4,4,4,4.0,Champions
CUST-001818,1,154.28181894200463,9,5,1,4,3.3333333333333335,Other
CUST-001819,2,366.00559395109036,629,1,4,5,3.3333333333333335,Other
CUST-001820,1,22.515788745903812,335,3,1,2,2.0,Other
CUST-001821,1,9.13396055317044,422,2,1,1,1.3333333333333333,At-Risk
CUST-001822,1,6.874208521534814,238,3,1,1,1.6666666666666667,Other
CUST-001823,1,52.42893046670928,164,4,1,3,2.6666666666666665,Other
CUST-001824,3,232.10376139639342,254,3,5,5,4.333333333333333,Potential Loyalists
CUST-001825,1,85.27162915147181,149,4,1,4,3.0,Other
CUST-001826,1,47.325470958272426,394,2,1,3,2.0,At-Risk
CUST-001827,2,56.15751153141974,446,2,4,3,3.0,Other
