Order_ID,Customer_ID,Transaction_Date,Transaction_Amount,Product_Category,Country
ORD-02312,CUST-007084,2023-09-10,7.563196148292674,Beauty,France
ORD-02313,CUST-005556,2023-09-30,85.1198723249835,Home & Kitchen,France
ORD-02314,CUST-012988,2023-01-19,246.51803729469435,Electronics,USA
ORD-02315,CUST-002807,2023-10-04,25.74810455650038,Home & Kitchen,France
ORD-02316,CUST-004707,2022-11-12,62.66709039002365,Fashion,UK
ORD-02317,CUST-005739,2022-09-13,60.74126215763928,Sports,UK
ORD-02318,CUST-000479,2023-03-17,213.69640418644207,Home & Kitchen,UK
ORD-02319,CUST-006771,2022-04-25,15.133888719873182,Fashion,USA
ORD-02320,CUST-002490,2022-10-26,25.435484897850746,Sports,UK
ORD-02321,CUST-011609,2022-05-04,22.000773694926224,Electronics,France
ORD-02322,CUST-006539,2022-09-13,36.25004736963259,Home & Kitchen,UK
ORD-02323,CUST-010700,2023-10-13,668.5961144786095,Fashion,Germany
ORD-02324,CUST-001093,2023-12-19,34.362757195526726,Home & Kitchen,UK
ORD-02325,CUST-010749,2022-02-16,11.873953466158811,Books,UK
ORD-02326,CUST-004297,2023-12-30,8.28629816939391,Home & Kitchen,UK
ORD-02328,CUST-003663,2022-12-16,11.80938548283951,Sports,UK
ORD-02329,CUST-002646,2022-05-03,73.42792780346055,Beauty,France
ORD-02330,CUST-009559,2022-01-31,14.648975552919753,Books,USA
ORD-02331,CUST-006235,2022-02-24,7.242516407459279,Beauty,Germany
ORD-02332,CUST-006422,2022-06-02,68.45930768533017,Sports,USA
ORD-02333,CUST-000360,2023-04-01,15.535164936572563,Electronics,UK
ORD-02334,CUST-011728,2022-10-13,55.17504496454648,Books,UK
ORD-02335,CUST-011253,2022-02-05,60.28838886255302,Books,Germany
ORD-02336,CUST-000971,2022-09-13,63.78501537376292,Sports,UK
ORD-02337,CUST-009010,2022-06-27,24.00402631178082,Fashion,UK
ORD-02339,CUST-011670,2022-09-11,10.945675052460086,Electronics,France
ORD-02340,CUST-001647,2023-05-23,1.7421007258619037,Electronics,UK
ORD-02341,CUST-008312,2023-11-05,77.34458806591968,Fashion,UK
ORD-02342,CUST-005019,2022-01-21,40.39510465846221,Sports,USA
ORD-02343,CUST-003815,2022-03-16,15.925253300685208,Electronics,UK
ORD-02344,CUST-003785,2023-12-20,5.66675523872929,Home & Kitchen,France
ORD-02345,CUST-012630,2023-04-05,2.8751534346454375,Fashion,USA
ORD-02346,CUST-001010,2022-06-27,35.23683618145647,Books,France
ORD-02347,CUST-004450,2023-01-17,239.4975432275818,Home & Kitchen,France
ORD-02348,CUST-005562,2022-02-06,28.042777166305218,Beauty,USA
ORD-02349,CUST-000211,2022-04-30,21.464438360460463,Sports,UK
ORD-02350,CUST-003457,2023-09-22,32.16113027322764,Sports,UK
ORD-02351,CUST-010505,2022-01-01,452.6169280503878,Fashion,Germany
ORD-02352,CUST-011616,2023-12-22,81.63720257512686,Books,Germany
ORD-02353,CUST-002620,2022-11-07,10.801766633831836,Beauty,UK
ORD-02354,CUST-009962,2022-07-27,34.25130563400463,Books,UK
ORD-02355,CUST-003958,2022-06-03,49.349335136921425,Beauty,UK
ORD-02357,CUST-010178,2022-11-11,82.34880512560291,Fashion,UK
ORD-02358,CUST-008146,2022-11-03,12.411574236488605,Beauty,Germany
ORD-02359,CUST-006301,2023-05-19,5.402517665085623,Fashion,Germany
ORD-02360,CUST-007267,2023-09-11,36.28339739507222,Beauty,Germany
ORD-02361,CUST-000895,2023-10-17,30.006468305698643,Books,UK
ORD-02362,CUST-007596,2023-06-04,33.074867943554956,Sports,USA
ORD-02363,CUST-003395,2023-08-29,13.229199353594698,Sports,France
ORD-02364,CUST-008729,2022-04-07,15.64051805914374,Home & Kitchen,UK
ORD-02365,CUST-006449,2023-05-05,128.26981723220592,Beauty,Germany
ORD-02367,CUST-000650,2022-01-12,10.505560706840535,Fashion,Germany
ORD-02368,CUST-010145,2023-05-29,3.187266735209308,Home & Kitchen,France
ORD-02369,CUST-000218,2022-12-15,11.052982681471631,Beauty,Germany
ORD-02370,CUST-002425,2022-01-07,39.99517758985055,Electronics,UK
ORD-02371,CUST-005100,2023-05-15,15.51305516265805,Books,France
ORD-02372,CUST-008936,2023-04-20,14.131689442691597,Home & Kitchen,UK
ORD-02373,CUST-012789,2023-06-08,16.33005823779641,Beauty,Germany
ORD-02374,CUST-012393,2022-02-26,30.348616290396077,Electronics,Germany
ORD-02375,CUST-007648,2023-08-13,84.90674151719989,Fashion,France
ORD-02376,CUST-011254,2023-08-09,33.09879759423931,Sports,USA
ORD-02377,CUST-010517,2022-08-21,35.67051459519696,Sports,UK
ORD-02378,CUST-010161,2022-01-30,6796.32684972717,Home & Kitchen,Germany
ORD-02379,CUST-012184,2023-01-02,18.18817761490002,Beauty,Germany
ORD-02380,CUST-003602,2023-08-30,96.84280002518048,Electronics,UK
ORD-02381,CUST-007487,2022-02-25,80.71161406091383,Sports,France
ORD-02382,CUST-008319,2022-01-10,385.4208681323498,Beauty,Germany
ORD-02383,CUST-007425,2022-05-27,68.90144554043579,Fashion,Germany
ORD-02384,CUST-005030,2022-12-30,18.208760307066285,Electronics,UK
ORD-02385,CUST-003483,2023-08-22,11.1832646043363,Electronics,USA
ORD-02386,CUST-008452,2022-09-10,103.91095316969864,Sports,France
ORD-02387,CUST-004986,2023-11-30,12.453674735378314,Books,UK
ORD-02388,CUST-007659,2022-09-10,87.50395775501008,Books,Germany
ORD-02389,CUST-006621,2023-03-19,13.30451175403266,Home & Kitchen,UK
ORD-02390,CUST-011624,2022-12-06,50.349569075335395,Sports,Germany
ORD-02391,CUST-009881,2023-05-31,9.284056203168172,Books,France
ORD-02392,CUST-006603,2022-12-19,84.42490366495566,Fashion,UK
ORD-02393,CUST-003407,2023-09-16,7.535265095837365,Fashion,France
ORD-02394,CUST-010077,2023-12-06,6944.201561842279,Books,USA
ORD-02395,CUST-008111,2023-10-15,26.11714718624838,Home & Kitchen,UK
ORD-02396,CUST-009252,2022-11-19,37.4185931775985,Fashion,UK
ORD-02397,CUST-000991,2022-05-20,20.594733731396392,Sports,USA
ORD-02398,CUST-004007,2023-03-21,20.023129155660428,Electronics,UK
ORD-02399,CUST-011655,2022-04-05,39.87451686573227,Fashion,Germany
ORD-02400,CUST-012806,2023-07-07,9.948620977032544,Fashion,France
ORD-02401,CUST-002562,2023-02-24,9.878626916115056,Electronics,UK
ORD-02402,CUST-002438,2023-05-29,21.536315439490245,Electronics,Germany
ORD-02403,CUST-006563,2022-05-30,20.553594332465913,Books,France
ORD-02404,CUST-000823,2023-07-07,9.909800762373017,Beauty,UK
ORD-02405,CUST-007047,2022-12-17,100.3895011426654,Fashion,UK
ORD-02406,CUST-008864,2022-04-26,22.16760298179997,Electronics,UK
ORD-02407,CUST-012868,2023-09-24,25.229283320534524,Beauty,Germany
ORD-02408,CUST-003799,2022-08-25,6.732631036817623,Fashion,UK
ORD-02409,CUST-000135,2022-09-27,397.80543363292554,Electronics,UK
ORD-02410,CUST-008578,2022-10-18,609.4036613558454,Home & Kitchen,UK
ORD-02411,CUST-002565,2023-03-10,12.981453771817929,Beauty,Germany
ORD-02412,CUST-010914,2022-01-09,144.2147715305381,Home & Kitchen,France
ORD-02413,CUST-012481,2023-09-22,29.66072972817607,Beauty,France
ORD-02414,CUST-005543,2023-04-20,226.9032037575732,Home & Kitchen,UK
ORD-02415,CUST-007115,2023-06-06,49.57465442749294,Fashion,UK
ORD-02416,CUST-002806,2023-06-21,37.326913294780645,Fashion,France
ORD-02417,CUST-003739,2023-11-16,1.650167094959856,Fashion,France
ORD-02418,CUST-005326,2022-01-11,11.538310330836094,Sports,France
ORD-02419,CUST-012995,2023-09-05,33.941036668461656,Beauty,UK
ORD-02420,CUST-000147,2022-11-23,42.03066635847457,Home & Kitchen,UK
ORD-02421,CUST-002734,2023-08-18,7.707543643818965,Electronics,Germany
ORD-02422,CUST-011419,2022-10-03,13.811121392216805,Beauty,UK
ORD-02423,CUST-011558,2023-01-05,64.33709826002557,Beauty,USA
ORD-02424,CUST-007695,2023-05-05,6.29746470308589,Books,UK
ORD-02425,CUST-002818,2022-12-11,38.87983238386054,Sports,France
ORD-02426,CUST-006778,2023-01-03,146.283166192557,Beauty,USA
ORD-02427,CUST-008704,2022-11-07,52.5919757031496,Fashion,USA
ORD-02429,CUST-006237,2023-04-30,2.932391380572965,Home & Kitchen,UK
ORD-02430,CUST-010863,2022-01-15,12.350600289111526,Sports,USA
ORD-02431,CUST-000449,2023-11-19,389.5694676759691,Home & Kitchen,Germany
ORD-02432,CUST-006831,2022-01-04,16.135239984754527,Electronics,France
ORD-02433,CUST-011338,2023-01-11,151.01383444458435,Books,UK
ORD-02434,CUST-008183,2023-01-04,15.91068558339713,Sports,USA
ORD-02435,CUST-009768,2023-04-10,23.727041711705336,Books,Germany
ORD-02436,CUST-000686,2023-06-17,61.47952634476989,Sports,Germany
ORD-02437,CUST-000820,2023-12-21,37.36863137480044,Home & Kitchen,UK
ORD-02438,CUST-000368,2022-05-17,52.34282874459495,Fashion,Germany
ORD-02439,CUST-007218,2022-12-29,12.402917092354423,Home & Kitchen,UK
ORD-02441,CUST-011918,2023-01-03,11.438147748325624,Fashion,Germany
ORD-02442,CUST-008058,2022-04-27,17.482812059278515,Fashion,France
ORD-02443,CUST-005700,2022-06-28,25.150111791630213,Home & Kitchen,USA
ORD-02444,CUST-006090,2022-09-03,114.97681010497158,Home & Kitchen,USA
ORD-02445,CUST-007858,2022-05-08,36.77468670564204,Books,USA
ORD-02446,CUST-010983,2022-12-24,59.23523336287768,Sports,USA
ORD-02447,CUST-002831,2022-03-19,39.24881352449199,Fashion,France
ORD-02448,CUST-011305,2022-10-20,8.683970854368901,Electronics,UK
ORD-02449,CUST-000092,2022-03-23,33.80887801642183,Electronics,Germany
ORD-02450,CUST-005550,2022-12-08,38.742552052539835,Fashion,Germany
ORD-02451,CUST-007363,2022-12-04,82.4265724080206,Books,UK
ORD-02452,CUST-005458,2023-08-01,9.18612612946158,Home & Kitchen,France
ORD-02453,CUST-007936,2022-04-06,2.8619607355975623,Books,Germany
ORD-02454,CUST-005115,2022-05-25,40.91581152537413,Electronics,UK
ORD-02455,CUST-007467,2023-07-31,50.633833642376246,Sports,USA
ORD-02456,CUST-006511,2023-06-05,7389.448653243757,Home & Kitchen,UK
ORD-02457,CUST-003097,2023-02-01,34.24789424334975,Beauty,UK
ORD-02458,CUST-007881,2022-12-23,95.06176652718324,Beauty,UK
ORD-02459,CUST-012402,2022-07-05,19.09512960755204,Fashion,France
ORD-02460,CUST-012625,2023-11-01,23.70369609624576,Home & Kitchen,France
ORD-02461,CUST-010533,2023-06-27,36.410009879827754,Home & Kitchen,UK
ORD-02463,CUST-001675,2022-11-15,27.59744869718728,Beauty,France
ORD-02464,CUST-009041,2023-10-30,30.676841432634426,Home & Kitchen,France
ORD-02465,CUST-003695,2022-02-28,236.1460943101846,Beauty,France
ORD-02466,CUST-012753,2022-01-10,23.15616868348559,Books,Germany
ORD-02467,CUST-008899,2022-05-04,42.098557983712205,Electronics,Germany
ORD-02468,CUST-012860,2022-12-22,99.71749384973856,Electronics,USA
ORD-02469,CUST-011179,2022-12-12,12.121955707485638,Books,USA
ORD-02470,CUST-005129,2022-08-25,172.58475760798882,Books,UK
ORD-02471,CUST-001726,2022-11-29,274.9651269319286,Home & Kitchen,USA
ORD-02472,CUST-008955,2022-01-17,31.98683637295919,Fashion,UK
ORD-02473,CUST-007091,2023-02-28,17.33432649826614,Beauty,France
ORD-02474,CUST-012892,2022-11-20,13888.46841156726,Books,UK
ORD-02475,CUST-001035,2022-01-23,86.0352458123827,Home & Kitchen,Germany
ORD-02476,CUST-000482,2023-04-04,36.53837381057931,Home & Kitchen,Germany
ORD-02477,CUST-002271,2023-04-05,183.49961759451247,Electronics,USA
ORD-02478,CUST-000697,2023-06-05,161.61074355293826,Books,Germany
ORD-02479,CUST-009198,2023-12-20,22.120209667537164,Beauty,Germany
ORD-02480,CUST-008988,2023-07-11,44.63310391546362,Fashion,France
ORD-02481,CUST-001009,2023-02-25,66.1649578718405,Beauty,France
ORD-02482,CUST-001764,2023-02-07,34.277050063351126,Books,Germany
ORD-02483,CUST-000120,2022-11-27,6.239844679182299,Fashion,France
ORD-02484,CUST-009580,2023-04-02,10.741219128798283,Beauty,France
ORD-02485,CUST-010719,2023-04-28,6.488845705151062,Home & Kitchen,UK
ORD-02486,CUST-006492,2023-05-13,59.83011704116779,Beauty,UK
ORD-02487,CUST-007118,2022-01-27,7.994687187078616,Fashion,USA
ORD-02488,CUST-012235,2023-02-01,41.716706538276064,Home & Kitchen,UK
ORD-02489,CUST-002899,2022-07-07,298.35516077228607,Beauty,UK
ORD-02490,CUST-010647,2022-05-20,183.7037162286101,Beauty,Germany
ORD-02491,CUST-005974,2023-06-05,3.6513611784556783,Beauty,France
ORD-02492,CUST-009899,2022-04-02,7.138896660542298,Beauty,UK
ORD-02493,CUST-002078,2022-03-18,13.042070061983813,Beauty,Germany
ORD-02494,CUST-010879,2022-09-01,8.143105130487362,Fashion,UK
ORD-02495,CUST-003994,2023-10-29,4.551344788534629,Electronics,UK
ORD-02496,CUST-000700,2023-10-24,6249.783441876047,Books,France
ORD-02497,CUST-009324,2022-03-29,77.17847981520684,Electronics,Germany
ORD-02498,CUST-001889,2023-09-10,104.04680505102768,Sports,UK
ORD-02499,CUST-002843,2022-10-21,18.73940629429349,Books,USA
ORD-02500,CUST-005876,2022-04-05,14819.621351101176,Books,UK
ORD-02501,CUST-009654,2022-09-10,50.7449798668707,Fashion,France
ORD-02502,CUST-008100,2023-07-05,29.0732156460704,Home & Kitchen,Germany
ORD-02503,CUST-002735,2023-02-03,87.59536900585482,Fashion,UK
ORD-02504,CUST-002409,2022-02-23,55.50304229640147,Books,Germany
ORD-02505,CUST-006809,2022-08-31,21.082318255223615,Electronics,Germany
ORD-02506,CUST-001414,2022-04-20,3.5681113636495327,Home & Kitchen,USA
ORD-02507,CUST-005629,2023-09-16,200.1041391090484,Fashion,Germany
ORD-02509,CUST-004250,2023-12-02,50.85967525395253,Fashion,UK
ORD-02511,CUST-006109,2023-07-18,32.668787126681394,Books,UK
ORD-02512,CUST-011425,2022-06-11,37.3493068448066,Fashion,UK
ORD-02513,CUST-001451,2022-02-04,39.57994248566202,Electronics,USA
ORD-02514,CUST-012428,2022-02-06,1232.194418985921,Beauty,France
ORD-02515,CUST-006778,2023-09-15,15.528203504797956,Electronics,UK
ORD-02516,CUST-000824,2023-01-05,88.65895763326697,Beauty,Germany
ORD-02517,CUST-005375,2022-06-26,62.04617976119486,Electronics,Germany
ORD-02518,CUST-006085,2023-06-05,14.667486021600752,Fashion,UK
ORD-02519,CUST-004388,2022-10-02,87.07791423699277,Beauty,France
ORD-02520,CUST-000181,2023-09-25,27.189065143352774,Books,France
ORD-02521,CUST-001446,2022-04-15,94.66003186388284,Sports,France
ORD-02522,CUST-009773,2022-06-05,348.3316865479401,Sports,UK
ORD-02523,CUST-007167,2022-12-02,39.684420056302145,Sports,UK
ORD-02524,CUST-006902,2022-01-26,23.63313434736276,Home & Kitchen,UK
ORD-02525,CUST-008923,2022-10-23,116.96414333121476,Books,Germany
ORD-02526,CUST-003611,2023-06-21,176.97063221550266,Books,USA
ORD-02527,CUST-001494,2022-12-21,11.474084294622749,Home & Kitchen,Germany
ORD-02528,CUST-000470,2022-03-10,19.22961411456994,Sports,USA
ORD-02529,CUST-004822,2022-11-23,74.47830881976824,Beauty,Germany
ORD-02530,CUST-002167,2022-05-31,28.26322776586915,Sports,Germany
ORD-02531,CUST-001912,2023-07-31,10.536038140124326,Beauty,France
ORD-02532,CUST-000651,2023-10-24,63.36006627258634,Beauty,UK
ORD-02534,CUST-005434,2023-03-28,22.169935026374436,Electronics,UK
ORD-02535,CUST-009972,2023-07-24,35.64534339944935,Beauty,USA
ORD-02536,CUST-001095,2023-10-30,16.578593537761137,Books,USA
ORD-02537,CUST-009380,2022-04-22,8.89700843118379,Sports,Germany
ORD-02538,CUST-001423,2023-09-27,18.238276171638866,Sports,USA
ORD-02539,CUST-007802,2023-04-07,36.18768328573223,Home & Kitchen,France
ORD-02540,CUST-002028,2022-12-28,5.640050019841389,Fashion,Germany
ORD-02541,CUST-004219,2022-07-22,19.90925068972862,Beauty,Germany
ORD-02542,CUST-001193,2023-05-02,36.79625805479912,Books,France
ORD-02543,CUST-002677,2023-04-25,138.87745035851,Beauty,UK
ORD-02544,CUST-009560,2022-01-04,22.757372850608284,Books,UK
ORD-02545,CUST-005378,2022-05-09,7387.570108588992,Books,France
ORD-02546,CUST-007292,2022-01-26,25.749313968703017,Electronics,UK
ORD-02547,CUST-007215,2022-01-27,16.778810911539953,Beauty,UK
ORD-02548,CUST-008902,2022-02-11,64.23924174315945,Fashion,Germany
ORD-02549,CUST-011260,2023-08-06,22.076498101728696,Books,UK
ORD-02550,CUST-006537,2022-03-05,1.280588904932623,Electronics,UK
ORD-02551,CUST-004800,2022-01-25,2779.2861730736317,Electronics,USA
ORD-02552,CUST-011132,2022-03-13,39.28473220611982,Beauty,Germany
ORD-02553,CUST-005055,2023-04-27,36.85641959824354,Electronics,USA
ORD-02554,CUST-006485,2022-09-25,5.208583998996416,Books,Germany
ORD-02555,CUST-012452,2022-04-05,5.711701017804825,Books,France
ORD-02556,CUST-005878,2023-01-30,29.655904654450467,Home & Kitchen,France
ORD-02557,CUST-003807,2022-12-30,49.5709808384792,Beauty,UK
ORD-02558,CUST-000156,2022-11-11,76.90239089665566,Home & Kitchen,UK
ORD-02559,CUST-008271,2022-04-27,44.03237631982068,Fashion,UK
ORD-02560,CUST-001827,2022-06-13,7.979448958023834,Home & Kitchen,UK
ORD-02562,CUST-006683,2022-11-02,29.362935471452644,Beauty,UK
ORD-02563,CUST-006673,2022-07-19,17.448093632670084,Books,UK
ORD-02564,CUST-008042,2022-06-29,7.278420912559325,Home & Kitchen,UK
ORD-02565,CUST-005321,2022-12-24,89.4491107794673,Fashion,Germany
ORD-02566,CUST-004634,2022-09-09,4.99934998500518,Books,France
ORD-02567,CUST-001298,2022-10-26,69.43302419939948,Sports,Germany
ORD-02569,CUST-011135,2022-01-04,38.89658364376864,Sports,UK
ORD-02570,CUST-000636,2023-10-15,101.5721299930664,Fashion,USA
ORD-02571,CUST-004505,2023-11-09,22.075756628895057,Fashion,Germany
ORD-02572,CUST-005120,2022-09-11,251.61592089171072,Books,USA
ORD-02573,CUST-006650,2023-10-27,330.78333721740665,Sports,UK
ORD-02574,CUST-011758,2023-08-02,44.01849999674767,Beauty,USA
ORD-02575,CUST-012539,2023-07-21,63.41259142919256,Electronics,France
ORD-02576,CUST-011030,2022-04-06,118.25586678910103,Home & Kitchen,Germany
ORD-02577,CUST-008892,2022-06-16,63.6444195386198,Beauty,UK
ORD-02578,CUST-005383,2022-11-27,55.96306172927648,Sports,UK
ORD-02579,CUST-009713,2022-03-03,17.656724753317597,Sports,UK
ORD-02580,CUST-008166,2022-06-23,4.371790234165943,Sports,Germany
ORD-02581,CUST-010960,2022-09-10,6.245651765475378,Sports,UK
ORD-02582,CUST-007780,2023-04-06,5580.355577414649,Beauty,France
ORD-02583,CUST-003595,2023-09-16,48.76197212603366,Books,France
ORD-02584,CUST-005211,2022-08-03,24.659934024581325,Home & Kitchen,USA
ORD-02585,CUST-008434,2022-08-27,150.8057690197867,Sports,UK
ORD-02588,CUST-002387,2022-05-06,36.329512964699106,Sports,USA
ORD-02589,CUST-003031,2022-09-10,57.5142648466081,Books,France
ORD-02590,CUST-007470,2023-12-12,22.116151016783796,Electronics,USA
ORD-02591,CUST-011948,2022-07-16,10.40583629808564,Beauty,UK
ORD-02592,CUST-006688,2023-09-26,12.336405804470235,Books,France
ORD-02593,CUST-010688,2023-02-17,12.927269013485931,Electronics,France
ORD-02594,CUST-007548,2023-04-01,32.99762618903134,Sports,Germany
ORD-02595,CUST-003304,2022-02-23,5.117355406455729,Home & Kitchen,USA
ORD-02597,CUST-000030,2022-12-05,38.96364987599154,Electronics,USA
ORD-02598,CUST-009637,2022-12-25,28.41138504504578,Beauty,UK
ORD-02600,CUST-004116,2022-04-10,31.373003400834705,Home & Kitchen,UK
ORD-02601,CUST-012742,2022-08-22,680.4404086209955,Books,Germany
ORD-02602,CUST-002071,2023-06-28,38.55501262692358,Fashion,Germany
ORD-02603,CUST-006514,2022-03-03,21.012225197811695,Electronics,UK
ORD-02604,CUST-006899,2022-07-15,37.38831200840446,Books,USA
ORD-02605,CUST-011351,2023-06-26,112.61174876844136,Fashion,UK
ORD-02606,CUST-005855,2022-04-16,31.20086855555543,Books,Germany
ORD-02607,CUST-008416,2022-10-22,75.31460175105238,Sports,Germany
ORD-02608,CUST-007194,2023-10-07,53.26370579444482,Electronics,UK
ORD-02609,CUST-002548,2023-03-27,23.37112550849507,Fashion,France
ORD-02610,CUST-005833,2023-06-18,37.82805256223456,Home & Kitchen,Germany
ORD-02611,CUST-006211,2022-06-05,225.5871450931826,Home & Kitchen,Germany
ORD-02612,CUST-000961,2023-02-10,44.33143211657576,Sports,Germany
ORD-02613,CUST-000985,2023-12-27,10.142908293503067,Sports,Germany
ORD-02614,CUST-001829,2023-11-14,22.569230299637415,Beauty,France
ORD-02615,CUST-010060,2023-07-08,2.619290030486196,Fashion,UK
ORD-02616,CUST-003223,2023-07-26,39.0513891041899,Books,UK
ORD-02617,CUST-002146,2023-01-10,159.88819864816327,Electronics,USA
ORD-02618,CUST-000014,2023-08-12,6.621441385777957,Beauty,USA
ORD-02619,CUST-010161,2023-03-31,39.63368077575782,Home & Kitchen,UK
ORD-02620,CUST-008003,2022-07-21,108.04179759730177,Sports,UK
ORD-02621,CUST-001701,2023-03-28,122.6538744681471,Beauty,UK
ORD-02622,CUST-003010,2022-07-06,153.81666508043557,Home & Kitchen,UK
ORD-02623,CUST-006895,2023-08-31,3.5187133681717833,Fashion,Germany
ORD-02624,CUST-011108,2023-12-25,60.69838828274896,Home & Kitchen,UK
ORD-02625,CUST-010856,2023-01-03,5.4375129492676315,Home & Kitchen,UK
ORD-02626,CUST-010581,2022-12-06,9.994165134135336,Sports,USA
ORD-02627,CUST-011523,2022-09-19,88.70770146476579,Sports,UK
ORD-02628,CUST-011638,2023-08-12,40.031095764892086,Electronics,France
ORD-02629,CUST-003148,2023-06-27,79.17046313824692,Electronics,Germany
ORD-02630,CUST-005248,2023-07-05,10.859715034430195,Beauty,UK
ORD-02631,CUST-011920,2022-11-02,194.0903422164544,Electronics,Germany
ORD-02632,CUST-000292,2023-12-27,75.64117067564861,Home & Kitchen,UK
ORD-02633,CUST-010683,2023-09-30,96.2700962086544,Home & Kitchen,Germany
ORD-02634,CUST-006528,2022-06-14,9.059372604103231,Books,UK
ORD-02635,CUST-006467,2023-09-13,135.05491699213906,Fashion,Germany
ORD-02636,CUST-008735,2022-03-29,22.66010995636811,Books,Germany
ORD-02637,CUST-010768,2022-07-19,15.903329277437177,Fashion,UK
ORD-02638,CUST-001260,2022-09-28,70.14441919367185,Beauty,USA
ORD-02639,CUST-004649,2022-02-20,66.67660419829205,Sports,UK
ORD-02642,CUST-007126,2022-01-23,292.13636353550623,Books,USA
ORD-02643,CUST-010734,2023-10-27,68.44579847900688,Beauty,USA
ORD-02644,CUST-000699,2022-08-11,55.50561058574538,Home & Kitchen,UK
ORD-02645,CUST-012949,2022-08-09,49.19261307688784,Books,UK
ORD-02646,CUST-011175,2023-10-25,5.15519038441175,Electronics,France
ORD-02647,CUST-002536,2022-09-23,37.915836162093605,Fashion,UK
ORD-02648,CUST-004708,2022-03-14,37.31703400994416,Electronics,UK
ORD-02649,CUST-008345,2022-03-18,16.58976562330487,Beauty,Germany
ORD-02650,CUST-011926,2023-06-28,22.846113003137276,Home & Kitchen,UK
ORD-02651,CUST-005772,2023-03-11,1.901131292983284,Sports,UK
ORD-02652,CUST-011534,2022-03-06,8.875303073010429,Sports,Germany
ORD-02653,CUST-008513,2022-12-23,100.10218855903072,Electronics,UK
ORD-02654,CUST-009932,2022-01-18,264.39290729801206,Books,UK
ORD-02655,CUST-002173,2023-11-07,10.67541226077228,Electronics,France
ORD-02656,CUST-006686,2023-07-20,41.240401136105326,Sports,Germany
ORD-02657,CUST-008630,2023-07-29,123.72468257635148,Electronics,France
ORD-02659,CUST-005728,2023-03-17,74.55207039189624,Electronics,UK
ORD-02660,CUST-005392,2022-01-09,31.799557204544975,Books,USA
ORD-02661,CUST-006738,2023-04-15,138.1696649439374,Home & Kitchen,USA
ORD-02662,CUST-000341,2023-09-24,7.106850033597676,Electronics,UK
ORD-02663,CUST-009619,2022-12-14,8.797855912394928,Fashion,USA
ORD-02664,CUST-007118,2023-08-25,46.314125582230105,Beauty,UK
ORD-02665,CUST-002410,2023-01-07,37.16796817872228,Books,France
ORD-02666,CUST-004174,2022-06-24,30.95118618387562,Fashion,USA
ORD-02667,CUST-010050,2023-05-30,66.08891235015777,Books,USA
ORD-02668,CUST-007374,2022-05-10,10.839756390205697,Beauty,Germany
ORD-02669,CUST-004323,2023-07-20,6.402427824785777,Sports,Germany
ORD-02670,CUST-003928,2022-10-20,18.17178779713427,Sports,UK
ORD-02671,CUST-008746,2023-11-27,20.781553236105875,Home & Kitchen,Germany
ORD-02673,CUST-002867,2022-08-12,151.84417850647245,Books,UK
ORD-02674,CUST-003793,2023-06-08,83.4711193649465,Fashion,USA
ORD-02675,CUST-000392,2023-12-08,62.79577806729923,Fashion,Germany
ORD-02676,CUST-009743,2023-05-24,43.22415634207032,Electronics,Germany
ORD-02677,CUST-005611,2023-01-03,19.66762441542656,Sports,France
ORD-02678,CUST-001612,2023-10-28,11.884865831559331,Electronics,USA
ORD-02679,CUST-000047,2023-08-13,7.872778858150962,Home & Kitchen,France
ORD-02680,CUST-011822,2023-10-14,14.390838364752506,Sports,Germany
ORD-02681,CUST-008612,2023-05-15,31.45297628012215,Fashion,USA
ORD-02682,CUST-003100,2022-03-31,8.281457336892077,Beauty,USA
ORD-02683,CUST-009063,2023-10-18,40.58602149959314,Sports,Germany
ORD-02684,CUST-000087,2022-03-13,26.22397968468815,Beauty,France
ORD-02685,CUST-004640,2023-03-09,20.557830326427776,Home & Kitchen,Germany
ORD-02686,CUST-001340,2023-11-20,133.46502806388415,Sports,UK
ORD-02687,CUST-010104,2022-12-14,1.7285063487112315,Home & Kitchen,Germany
ORD-02688,CUST-001515,2022-09-20,20.89530610893991,Fashion,Germany
ORD-02689,CUST-008155,2022-09-28,1.9681127039245192,Books,Germany
ORD-02690,CUST-000140,2023-05-24,44.09186099640875,Books,Germany
ORD-02691,CUST-008683,2023-05-23,82.65025419639014,Books,UK
ORD-02692,CUST-012876,2023-09-09,6.544811216004104,Home & Kitchen,France
ORD-02693,CUST-005930,2023-02-24,7.63185472766955,Sports,UK
ORD-02694,CUST-008590,2022-03-13,4.314753523072815,Fashion,Germany
ORD-02695,CUST-007793,2022-03-15,35.74356994396908,Sports,France
ORD-02696,CUST-012513,2023-10-17,22.000255535814773,Fashion,Germany
ORD-02697,CUST-006429,2023-05-18,23.703301056592,Home & Kitchen,UK
ORD-02698,CUST-002498,2023-07-28,21.294185039798073,Beauty,Germany
ORD-02699,CUST-002745,2022-05-26,10.295234546231166,Beauty,France
ORD-02700,CUST-004845,2022-02-15,128.79845634189314,Books,UK
ORD-02701,CUST-005750,2022-04-15,45.915778499670395,Electronics,USA
ORD-02702,CUST-002720,2022-04-19,7.9917020200040145,Electronics,Germany
ORD-02703,CUST-010107,2022-11-13,14.286911251117187,Beauty,Germany
ORD-02704,CUST-012186,2022-05-01,11.6291801616793,Sports,Germany
ORD-02705,CUST-000727,2023-05-14,178.95126105715494,Books,UK
